ChuckO, 20, M, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
EH	1	MESSED	723.4	1585.9	2479.3	90.7	191.8	565.0	210.968	210.948	211.007	0.059	2	3	4	1	2	3			716.0	1562.0	723.8	1590.4	721.7	1624.3	701.4	1590.5	686.7	1547.8	5	
AH	1	UP	535.1	1475.5	2600.9	65.2	209.8	627.4	211.154	211.127	211.207	0.08	6	1	1	1	0	0			501.5	1481.9	538.1	1474.8	561.3	1433.7	554.2	1344.6	561.4	1403.1	4	
EY	1	WAY	674.1	1691.7	2439.3	65.7	172.5	305.2	211.477	211.347	211.608	0.261	22	0	0	0	9	0			556.6	1685.3	585.1	1714.3	674.6	1693.2	639.4	1817.8	552.2	1858.3	5	
UW	1	INTO	456.4	1526.7	2551.5	140.4	296.7	200.0	212.725	212.718	212.798	0.08	73	0	0	0	3	0			463.7	1517.2	476.8	1464.3	483.4	1384.8	483.5	1324.0	481.8	1308.8	4	
AW	1	ACCOUNTING	740.1	1572.0	2875.2	89.7	253.7	1061.4	212.955	212.927	213.097	0.17	42	4	4	2	6	1			748.3	1561.3	755.2	1455.6	732.3	1312.1	727.5	1206.7	701.0	1174.1	4	
IH	0	ACCOUNTING	579.9	1775.8	3252.1	224.6	328.2	1019.3	213.157	213.137	213.197	0.06	1	4	6	2	4	0			550.3	1592.0	582.6	1798.2	594.9	1958.0	598.9	2026.2	588.4	2001.9	4	
AE	1	AND	665.3	1991.2	2279.8	150.3	144.5	847.3	213.337	213.297	213.418	0.121	3	4	4	2	0	3			667.6	2022.0	664.8	1981.3	667.1	1914.2	651.6	1556.1	647.3	1083.3	6	
IY	1	ME	486.3	1959.5	2841.9	262.1	590.5	207.0	214.433	214.413	214.473	0.06	12	0	0	0	2	0			479.7	1845.2	486.6	1966.4	489.7	2015.9	524.0	2004.5	550.7	1988.7	5	
AH	1	THE	560.4	1473.4	2325.7	113.3	116.2	1460.9	214.998	214.958	215.079	0.121	6	0	0	0	3	0			522.9	1451.6	562.3	1474.7	574.8	1474.1	563.7	1456.7	568.9	1465.8	6	
AW	1	ACCOUNTING	756.2	1541.6	2585.3	65.9	291.0	850.9	215.297	215.278	215.368	0.09	42	4	4	2	6	1			752.9	1541.3	783.3	1511.9	783.9	1431.5	765.2	1377.8	733.8	1332.4	5	
AO	1	OFFICES	778.6	1334.1	1561.3	67.0	121.8	1190.2	215.551	215.518	215.618	0.1	53	3	2	1	0	2			763.4	1347.3	782.2	1331.6	786.8	1198.2	745.8	953.2	755.3	1116.6	6	
IH	1	HERE	522.4	2025.8	2685.4	168.8	219.0	201.1	215.985	215.929	216.098	0.169	14	6	4	2	0	0			516.1	2079.4	523.2	2015.8	523.9	1920.7	519.2	1885.3	528.6	1842.5	4	
AO	1	SORTA	496.1	1043.1	2107.5	65.6	132.7	484.5	217.901	217.871	217.96	0.089	64	6	4	2	3	4			477.2	1110.7	496.7	1041.9	502.1	1043.9	514.5	1087.2	518.0	1159.4	6	
AH	0	SORTA	542.1	1436.4	2725.0	71.3	154.3	690.1	218.134	218.111	218.18	0.069	6	0	0	0	3	0			560.8	1453.0	538.9	1431.9	498.6	1406.6	439.7	1406.4	545.0	1547.3	5	
AE	0	TRANSPIRED	608.3	1883.1	2457.1	124.4	317.2	809.0	218.649	218.626	218.696	0.07	3	4	4	2	8	5			597.8	1831.1	607.3	1891.7	597.1	1909.7	595.3	1906.8	600.8	1891.9	5	
AY	1	TRANSPIRED	589.8	1454.4	2252.2	83.5	81.0	265.3	218.893	218.856	218.955	0.099	41	0	0	0	1	1		s	577.7	1310.0	589.5	1439.2	577.4	1532.9	534.9	1601.8	514.7	1640.5	5	
ER	0	TRANSPIRED	493.8	1627.8	2000.7	75.5	123.7	133.6	218.982	218.955	219.036	0.081	94	1	4	2	0	0			497.2	1628.2	493.7	1627.9	490.3	1618.9	477.1	1630.0	465.6	1664.8	6	
AE	1	AFTER	596.4	1689.6	2788.2	88.7	118.9	738.1	219.089	219.055	219.156	0.101	33	3	2	1	0	4			588.3	1708.2	596.9	1687.4	602.8	1664.8	609.9	1632.2	599.8	1587.5	4	
ER	0	AFTER	463.7	1461.9	2739.5	56.6	235.9	348.6	219.272	219.245	219.325	0.08	94	0	0	0	3	0			463.5	1536.0	465.1	1458.3	471.2	1471.4	461.7	1478.4	444.7	1487.2	5	
AE	1	THAT	566.1	1622.7	2645.1	98.7	138.7	203.2	219.425	219.375	219.526	0.151	3	1	4	1	3	0			569.3	1632.6	564.8	1626.8	560.3	1656.0	585.6	1644.0	589.2	1570.9	5	
AE	1	THAT	623.7	1829.5	2508.0	100.8	70.8	484.7	225.783	225.723	225.902	0.179	3	1	4	1	3	0			600.9	1779.6	624.3	1835.4	614.1	1848.7	599.2	1828.9	580.3	1807.0	4	
EH	1	THERE'S	497.7	1781.6	2717.2	64.8	85.4	185.9	226.012	225.982	226.073	0.091	24	6	4	2	3	3			506.9	1777.3	494.8	1783.6	473.0	1796.8	462.1	1810.5	458.4	1822.7	4	
AA	1	LOT	754.3	1423.9	2796.1	153.5	201.3	421.9	226.356	226.312	226.443	0.131	5	1	4	1	7	0			761.9	1389.5	754.4	1429.3	759.5	1494.3	740.0	1532.1	709.8	1504.5	4	
AH	0	A	587.3	1514.3	1657.8	65.6	71.8	2697.3	227.047	227.017	227.107	0.09	6	0	0	0	0	0			591.9	1536.2	586.4	1512.4	566.9	1340.8	546.8	1340.1	522.8	1412.4	6	
AA	1	LOT	749.0	1498.1	2715.7	44.3	160.1	219.2	227.26	227.237	227.307	0.07	5	1	4	1	7	0			732.6	1453.8	751.9	1503.7	761.6	1522.1	762.3	1560.8	742.8	1592.0	4	
AH	1	OF	664.9	1579.0	2619.1	133.3	145.0	97.8	227.363	227.336	227.417	0.081	6	3	2	2	0	0			642.1	1592.2	664.3	1576.7	629.3	1537.4	559.9	1516.6	503.4	1540.3	4	
IH	2	INTERNATIONAL	464.1	1844.0	2846.0	224.8	162.6	378.2	227.623	227.596	227.676	0.08	1	4	4	2	0	2			421.6	1785.4	461.5	1851.6	439.9	1907.0	482.7	1933.2	508.6	1922.7	4	
ER	0	INTERNATIONAL	533.4	1597.5	1821.7	55.7	119.1	158.6	227.746	227.716	227.806	0.09	94	4	4	2	4	2			536.9	1643.5	532.5	1595.5	513.4	1582.3	486.9	1578.7	457.7	1568.2	6	
AE	1	INTERNATIONAL	669.3	1906.1	2640.9	149.0	105.4	222.7	227.893	227.836	228.006	0.17	3	3	5	1	4	2			660.2	1864.0	668.9	1906.8	673.0	1905.0	679.9	1852.1	654.3	1787.1	4	
AH	1	STUFF	593.8	1380.8	2750.3	72.6	269.7	534.3	228.399	228.366	228.466	0.1	6	3	2	1	3	0			523.8	1392.0	602.5	1376.8	640.1	1299.6	644.2	1255.7	634.0	1244.3	5	
IY	1	BE	411.7	2126.3	2769.4	276.1	174.8	425.5	228.82	228.797	228.866	0.069	12	0	0	0	1	0			431.6	2141.1	410.7	2125.6	425.9	2109.8	431.6	2027.2	704.8	2116.7	4	
AH	1	DONE	701.4	1545.2	2610.7	64.6	95.6	325.3	228.943	228.886	229.057	0.171	6	4	4	2	3	0			551.1	1643.8	714.8	1527.8	771.3	1428.5	765.3	1436.2	721.2	1521.9	5	
AY	1	GUYS	810.7	1710.2	3027.7	43.8	217.8	587.7	230.036	229.929	230.268	0.339	41	3	4	2	6	0			756.4	1737.4	809.5	1716.1	761.8	1795.7	597.2	1910.0	529.8	1979.7	4	
AY	1	MY	763.3	1577.8	1967.7	54.3	184.1	1969.6	231.827	231.818	231.909	0.091	41	0	0	0	2	0		s	752.6	1687.3	688.0	1723.4	635.4	1653.7	598.9	1749.0	539.3	1788.5	6	
EH	1	FRIENDS	744.4	1488.5	2593.8	110.2	116.3	562.7	232.095	232.058	232.168	0.11	2	4	4	2	8	3			720.5	1433.6	746.7	1497.7	766.9	1558.3	765.5	1598.3	722.4	1616.2	5	
ER	0	YEARS	480.0	1625.8	1933.3	203.8	175.6	194.8	234.348	234.318	234.408	0.09	94	3	4	2	9	0			456.2	1643.1	480.8	1627.5	453.9	1316.7	411.5	1269.9	478.6	1586.5	6	
AH	0	AHEAD	603.5	1588.0	2971.1	197.9	203.4	409.3	234.494	234.477	234.528	0.051	6	3	0	1	0	1			582.6	1566.4	608.3	1593.3	648.4	1631.1	688.6	1696.5	713.0	1746.4	4	
EH	1	AHEAD	756.2	1736.0	2890.2	80.5	125.1	561.4	234.614	234.587	234.667	0.08	2	1	4	2	0	0			755.3	1739.4	755.2	1735.2	737.0	1726.5	698.6	1716.1	631.7	1698.6	4	
IY	1	ME	454.0	2087.8	2879.2	427.9	184.0	239.4	234.837	234.797	234.917	0.12	12	0	0	0	2	0			479.8	2070.6	441.4	2086.6	425.4	2043.0	455.8	2036.6	495.3	2172.9	4	
IY	1	HE'S	377.5	2129.8	2725.0	96.5	127.7	279.9	235.553	235.533	235.593	0.06	11	3	4	2	0	0			373.7	2138.8	377.7	2128.5	376.3	2112.2	376.1	2090.1	378.8	2023.5	4	
IY	1	C	371.4	2257.8	3648.1	243.2	244.7	791.0	235.847	235.804	235.934	0.13	12	0	0	0	3	0			389.1	2164.2	369.8	2262.1	337.1	2273.7	671.4	2506.1	1514.6	3100.5	3	
IY	1	P	424.8	2215.8	2942.1	272.2	375.3	479.6	236.04	236.013	236.093	0.08	12	0	0	0	1	0			408.2	2237.5	423.9	2214.7	419.0	2197.3	413.1	2180.6	419.3	2170.4	4	
EY	1	A	493.1	2182.1	3030.8	132.4	153.8	419.7	236.109	236.093	236.263	0.17	22	0	0	0	0	0			479.3	2181.3	469.2	2174.0	444.6	2167.8	431.5	2193.8	434.2	2124.1	4	
ER	0	FOR	476.5	1331.9	3029.9	154.9	117.1	828.7	236.38	236.343	236.453	0.11	94	0	0	0	1	0			560.7	1496.9	475.2	1336.2	457.1	1388.9	433.5	1513.3	607.6	1746.2	4	
OY	1	DELOITTE	490.3	1600.4	2426.8	121.8	159.5	256.8	236.776	236.723	236.883	0.16	61	1	4	1	7	0			514.2	1202.4	482.7	1639.0	442.6	1627.2	415.2	1184.7	416.1	1300.7	6	
AW	1	OUT	771.1	1607.7	2407.3	136.7	180.1	1482.6	237.305	237.283	237.374	0.091	42	1	4	1	0	0			767.4	1616.6	784.6	1590.2	793.3	1347.3	733.6	1229.6	719.7	1538.5	6	
AA	2	COLORADO	836.0	1405.3	2777.6	88.5	154.0	690.7	237.584	237.554	237.644	0.09	5	5	4	2	6	2			801.6	1408.7	836.9	1402.9	841.9	1382.6	859.3	1375.6	861.0	1355.1	5	
ER	0	COLORADO	503.4	1184.5	1739.9	129.7	251.9	462.7	237.774	237.734	237.854	0.12	94	0	0	0	7	2			507.3	1213.4	501.6	1181.3	490.1	1198.8	551.6	1293.5	616.0	1380.8	6	
AA	1	COLORADO	833.6	1427.2	2858.7	63.7	190.6	172.5	237.904	237.854	238.004	0.15	5	1	4	2	7	1			831.1	1433.7	833.2	1427.0	826.0	1444.6	798.8	1478.7	683.6	1554.9	4	
OW	0	COLORADO	585.0	1612.6	2791.8	70.8	197.0	564.7	238.049	238.033	238.174	0.141	63	0	0	0	3	0			600.1	1544.3	591.0	1386.5	587.2	1323.8	611.5	1311.4	601.9	1337.9	5	
AE	1	AND	669.5	1974.0	2661.6	123.3	89.9	561.1	238.983	238.856	239.236	0.38	3	4	4	2	0	3			625.6	2078.7	661.0	1971.7	686.1	1922.3	689.3	1814.2	653.9	1843.3	5	
IY	1	HE	403.1	2205.8	2869.8	198.5	242.6	409.7	239.592	239.575	239.625	0.05	12	0	0	0	0	0			404.8	2254.2	403.1	2205.8	375.9	2105.5	618.8	2166.0	765.4	2083.5	4	
AE	1	TRAVELS	647.9	1751.9	2393.8	64.5	129.5	387.8	239.795	239.755	239.875	0.12	3	3	2	2	8	1			616.2	1697.3	651.5	1755.9	668.2	1754.0	674.9	1720.1	669.5	1630.3	5	
AH	0	OF	544.6	1466.6	2513.5	51.7	230.1	765.0	243.519	243.502	243.552	0.05	6	3	2	2	0	0			535.4	1452.8	544.6	1466.6	546.7	1481.2	536.6	1491.4	520.8	1496.0	5	
IY	0	THE	454.8	2209.4	3811.3	290.8	197.4	821.5	243.719	243.692	243.772	0.08	12	0	0	0	3	0			467.5	2301.9	452.6	2205.8	437.3	2191.0	480.2	2166.0	640.1	2155.8	3	
IH	1	BIG	498.8	2250.3	3957.0	385.0	112.6	652.2	243.808	243.791	243.841	0.05	1	1	6	2	1	0			454.0	2260.0	498.8	2250.3	483.5	2251.0	476.9	2260.4	479.1	2269.1	3	
ER	0	INTERESTS	453.4	1440.3	2070.2	247.1	361.8	362.4	244.022	244.002	244.061	0.059	94	0	0	0	3	1			403.9	1433.7	457.5	1442.8	484.7	1469.1	499.9	1475.9	516.6	1509.9	6	
AH	0	INTERESTS	554.9	1579.7	2205.5	85.9	191.6	1223.1	244.085	244.061	244.132	0.071	6	3	4	1	7	0			542.0	1560.2	556.3	1582.9	549.1	1587.1	525.4	1505.4	496.1	1301.3	6	
AY	1	I	706.5	1619.8	2239.7	69.3	228.6	529.6	244.351	244.321	244.422	0.101	41	0	0	0	0	0		s	693.0	1610.2	702.4	1639.2	648.9	1787.2	559.5	1888.8	513.5	1845.7	5	
AA	1	GOT	705.6	1763.3	2167.9	74.7	342.6	562.2	244.491	244.461	244.551	0.09	5	1	4	1	6	0			652.7	1689.0	709.3	1757.0	745.6	1693.8	754.2	1655.1	757.1	1629.0	6	
AH	0	JUST	478.9	1440.3	2613.7	37.5	229.2	662.2	245.989	245.969	246.03	0.061	6	3	4	1	5	3			480.2	1438.8	478.5	1439.9	475.0	1434.4	484.3	1435.5	529.3	1456.4	5	
IY	1	HE	512.5	2332.9	2953.8	538.2	553.7	492.8	246.466	246.429	246.539	0.11	12	0	0	0	0	0			487.5	2320.2	517.3	2330.6	560.6	2236.4	553.6	2116.5	503.9	1905.4	4	
OW	1	TOLD	529.7	1351.3	2339.5	361.7	410.0	1025.2	246.609	246.59	246.669	0.079	62	5	4	2	3	3			503.7	1373.5	548.5	1236.3	563.0	1163.2	577.8	1093.4	597.5	1023.1	6	
AY	1	QUITE	605.4	1521.7	2357.2	99.3	101.4	84.2	270.547	270.522	270.572	0.05	47	1	4	1	9	0		m	587.1	1429.3	598.5	1478.8	605.4	1521.7	600.7	1554.1	585.5	1579.9	6	
AO	1	OFTEN	721.1	1411.6	2577.5	75.6	110.7	222.8	270.652	270.612	270.732	0.12	53	3	2	1	0	4			686.8	1466.7	723.3	1405.3	727.6	1342.6	712.6	1288.2	677.6	1260.4	4	
AY	1	I	593.3	1832.0	2267.4	111.1	216.6	312.9	270.94	270.891	271.031	0.14	41	0	0	0	0	0		m	679.5	1777.1	593.3	1832.0	506.4	1808.1	535.3	1658.4	571.2	1595.2	4	
AE	1	FAMILY	609.6	2029.0	2715.1	131.9	203.8	311.3	271.244	271.201	271.331	0.13	39	4	1	2	1	1			540.0	2005.2	618.7	2023.1	669.4	1964.8	676.5	1936.6	704.6	1800.1	4	
AW	1	OUT	711.2	1762.7	2734.7	92.1	152.3	298.6	271.503	271.482	271.621	0.139	42	1	4	1	0	0			718.3	1736.8	721.2	1626.3	717.1	1538.3	699.7	1459.8	662.2	1389.1	4	
EH	1	THERE	591.8	1681.3	2313.9	123.3	156.3	568.7	271.842	271.792	271.941	0.149	24	6	4	2	3	0			570.2	1674.0	591.5	1682.1	591.8	1671.1	591.4	1673.1	588.2	1650.3	5	
AY	1	I	640.8	1548.5	2484.2	122.5	135.4	1764.8	273.299	273.274	273.374	0.1	41	0	0	0	0	0		s	634.8	1545.1	625.4	1577.2	538.0	1678.9	472.0	1741.6	443.7	1729.5	5	
OW	1	GO	465.1	1018.4	2609.6	76.6	217.3	382.5	273.62	273.593	273.703	0.11	63	0	0	0	6	0			454.3	1030.1	485.5	1007.1	509.2	1041.0	515.1	1119.6	493.5	1228.4	5	
IY	1	SEE	403.0	1981.4	2762.8	63.1	97.5	210.3	273.916	273.883	273.983	0.1	12	0	0	0	3	0			408.5	1983.2	402.5	1978.6	399.0	1946.1	392.7	1917.1	393.0	1858.7	4	
AH	1	THE	641.7	1507.7	2581.1	91.4	143.0	352.3	274.123	274.023	274.324	0.301	6	0	0	0	3	0			613.1	1529.9	643.3	1502.9	645.8	1478.3	644.1	1454.6	608.3	1370.3	5	
AO	1	ORANGEMEN	641.9	1024.2	2230.3	97.4	1414.4	1097.6	274.487	274.433	274.594	0.161	64	6	4	2	0	2			608.6	1332.3	646.3	1008.1	632.7	1214.0	662.6	989.0	644.5	1169.5	5	
EH	2	ORANGEMEN	672.6	1649.4	2303.8	157.8	133.7	397.5	274.877	274.854	274.923	0.069	2	4	4	2	2	0			673.9	1645.8	671.9	1650.0	663.6	1652.6	645.3	1669.7	629.5	1686.4	6	
AE	1	AT	683.0	1691.9	2374.3	100.1	159.2	689.9	275.367	275.304	275.493	0.189	3	1	4	1	0	0			628.3	1716.0	688.8	1693.3	685.0	1688.5	649.6	1252.9	569.4	1023.5	6	
AW	1	OUT	586.5	1151.9	2322.8	85.6	75.2	641.9	276.214	276.19	276.29	0.1	42	1	4	1	0	0			562.0	1142.4	643.0	1189.5	669.9	1248.1	645.9	1291.2	588.0	1327.8	6	
AH	0	VISIT	472.4	1613.9	2647.9	105.3	200.6	593.4	276.749	276.729	276.789	0.06	6	1	4	1	3	0			469.6	1592.6	472.0	1616.5	464.4	1626.3	455.4	1612.0	448.0	1589.9	5	
EY	1	AWAY	485.8	1971.2	2602.8	105.9	478.4	339.2	277.351	277.339	277.399	0.06	22	0	0	0	9	0			485.8	1971.2	465.0	1989.1	448.2	1924.4	412.8	1892.0	881.4	2140.1	4	
IH	1	HERE	540.9	1673.4	2025.2	174.5	248.2	180.4	277.626	277.589	277.7	0.111	14	6	4	2	0	0			517.2	1688.8	542.9	1670.8	538.0	1663.8	550.1	1613.9	563.9	1585.6	6	
AA	1	ROCHESTER	731.6	1484.1	2938.1	70.6	179.0	318.6	281.146	281.109	281.219	0.11	5	2	5	1	7	2			698.0	1446.3	732.6	1487.5	734.6	1541.5	723.9	1568.5	691.1	1605.1	4	
EH	2	ROCHESTER	560.9	1689.7	2710.3	116.3	175.4	413.3	281.341	281.318	281.388	0.07	2	3	4	1	5	4			545.3	1710.1	560.9	1687.8	557.8	1675.5	555.4	1664.7	542.0	1663.7	4	
ER	0	ROCHESTER	435.6	1453.5	1864.1	107.9	140.8	300.3	281.528	281.488	281.608	0.12	94	0	0	0	3	0			455.0	1442.5	433.0	1456.0	417.5	1486.0	404.4	1502.4	423.3	1520.8	6	
EH	1	SPENT	706.3	1534.9	3021.7	87.7	162.2	491.8	281.789	281.749	281.868	0.119	2	4	4	2	1	3			691.9	1483.0	704.7	1528.5	673.0	1579.2	647.6	1553.8	585.2	1491.1	5	
EY	1	DAY	475.0	2218.9	3413.3	168.2	182.6	599.0	282.683	282.659	282.809	0.15	22	0	0	0	3	0			472.7	2259.4	455.0	2329.8	438.3	2449.7	418.2	2441.9	379.1	2337.9	3	
IH	1	TRIPS	542.9	1653.1	2429.1	156.8	184.4	309.1	282.959	282.939	282.998	0.059	1	1	1	1	8	3			535.5	1646.6	542.5	1653.4	532.9	1641.7	514.9	1628.7	497.0	1627.9	4	
EH	1	THERE	534.0	1803.3	2548.0	105.4	108.9	191.0	283.245	283.208	283.319	0.111	24	6	4	2	3	0			531.1	1817.0	534.2	1804.5	534.0	1832.2	545.6	1863.6	541.0	1817.6	4	
UW	1	TO	404.7	1404.4	2349.8	118.1	504.5	465.5	283.425	283.418	283.468	0.05	73	0	0	0	3	0			404.7	1404.4	392.9	1401.8	389.0	1417.4	387.6	1352.5	384.6	1256.7	6	
OW	1	GO	476.7	1275.5	2531.2	60.3	209.5	294.7	283.52	283.498	283.588	0.09	63	0	0	0	6	0			473.7	1266.4	478.9	1308.9	482.1	1335.9	477.9	1351.4	468.3	1403.0	5	
IY	1	SEE	439.4	2052.0	2660.3	196.9	433.2	532.0	283.702	283.678	283.749	0.071	12	0	0	0	3	0			542.9	1958.0	436.2	2061.7	412.5	2061.2	405.8	2105.8	448.5	2162.3	4	
AA	1	CONCERTS	737.2	1448.4	2195.2	100.8	147.1	770.0	283.905	283.868	283.979	0.111	5	4	4	2	6	4			739.5	1489.3	736.2	1445.6	745.4	1452.6	769.3	1476.7	761.5	1503.1	5	
ER	0	CONCERTS	441.3	1551.0	2248.8	118.1	267.7	281.2	284.091	284.068	284.138	0.07	94	1	4	1	3	3			566.2	1573.0	441.4	1555.6	450.7	1582.8	435.1	1487.8	419.8	1384.4	6	
AH	1	STUFF	628.0	1452.6	2327.7	102.6	131.2	998.0	284.451	284.398	284.558	0.16	6	3	2	1	3	0			563.1	1449.0	636.3	1418.6	647.3	1341.2	640.5	1362.6	615.3	1309.2	6	
UW	1	USUALLY	405.1	1470.5	2193.8	59.4	200.6	147.8	287.603	287.586	287.636	0.05	82	3	5	2	9	2			403.8	1487.5	405.1	1470.5	405.0	1456.8	406.8	1471.2	405.0	1488.4	6	
AH	0	USUALLY	476.1	1843.0	2878.9	94.9	207.1	220.0	287.723	287.706	287.756	0.05	6	5	4	2	5	1			481.5	1836.9	476.1	1843.0	471.3	1858.8	465.8	1870.4	462.7	1901.0	4	
IY	0	USUALLY	456.5	1607.4	3129.9	235.9	319.6	936.8	287.803	287.786	287.836	0.05	12	0	0	0	7	0			453.7	1647.0	456.5	1607.4	464.0	1577.6	472.5	1576.4	482.6	1550.2	4	
AA	1	ROCK	795.7	1297.8	2436.8	69.2	206.9	412.3	287.922	287.876	288.015	0.139	5	1	6	1	7	0			717.4	1292.0	808.3	1303.2	852.2	1320.9	836.7	1283.8	803.2	1328.1	6	
AA	1	CONCERTS	787.0	1415.4	2154.5	121.7	118.8	1016.8	288.222	288.185	288.295	0.11	5	4	4	2	6	4			774.1	1411.0	788.5	1415.8	801.1	1431.0	798.9	1443.8	744.3	1447.2	6	
ER	0	CONCERTS	452.9	1642.5	2578.5	97.7	208.6	980.6	288.452	288.415	288.525	0.11	94	1	4	1	3	3			453.0	1582.4	452.9	1647.1	448.7	1724.4	453.2	1773.8	454.4	1715.9	4	
AO	1	GONE	703.6	1303.3	2607.1	91.1	104.5	852.5	289.182	289.148	289.249	0.101	53	4	4	2	6	0			606.4	1284.5	708.4	1304.0	735.8	1275.7	735.5	1269.6	734.5	1320.3	5	
AW	1	OUT	790.7	1388.0	2885.4	92.8	199.4	151.4	289.317	289.299	289.419	0.12	42	1	4	1	0	0			801.3	1397.8	814.9	1415.3	778.8	1415.7	689.1	1385.8	604.2	1320.3	5	
IY	1	SEE	418.4	2105.5	3494.6	336.0	143.4	410.8	289.871	289.808	289.998	0.19	12	0	0	0	3	0			436.5	2104.3	423.8	2112.8	427.2	2134.0	436.5	2230.1	501.8	2130.9	3	
AA	1	ROLLINS	801.4	1260.7	1836.0	88.5	127.4	1523.5	290.849	290.806	290.936	0.13	5	5	4	2	7	1			790.0	1282.4	803.3	1260.4	811.9	1241.5	798.8	1192.0	784.7	1176.8	6	
IH	2	ROLLINS	530.4	1639.7	2397.6	290.6	287.1	1347.2	291.062	291.045	291.095	0.05	1	4	4	2	7	3			539.8	1632.0	530.4	1639.7	525.5	1635.4	530.1	1629.6	525.3	1627.7	5	
AH	1	DOES	557.7	1560.0	2485.1	46.8	215.6	359.2	291.669	291.642	291.723	0.081	6	3	4	2	3	0			523.7	1635.3	559.5	1553.9	573.5	1507.8	557.0	1498.0	510.9	1479.7	5	
OW	1	SPOKEN	523.9	1090.3	2342.3	46.3	139.5	161.7	292.035	292.022	292.152	0.13	62	1	6	1	1	1			540.4	1079.1	523.2	1021.4	465.1	934.8	425.7	876.6	438.8	1118.3	6	
ER	1	WORD	495.1	1420.6	1796.8	55.7	119.6	403.7	292.429	292.392	292.502	0.11	94	1	4	2	9	0			513.3	1340.5	494.1	1424.6	475.6	1485.5	432.0	1537.2	368.5	1541.9	5	
AY	1	SOMETIMES	705.2	1606.7	2909.7	105.0	194.6	827.6	292.777	292.722	292.833	0.111	41	4	1	2	3	3		m	617.5	1606.3	670.0	1558.0	705.2	1606.7	690.8	1653.7	649.1	1642.4	5	
UW	1	USUALLY	445.8	1759.2	2377.5	99.5	241.5	274.1	296.009	295.992	296.043	0.051	82	3	5	2	9	2			448.4	1758.2	445.4	1759.8	444.1	1705.3	447.6	1557.5	452.0	1538.8	6	
IY	0	USUALLY	414.5	2653.4	3728.3	295.4	350.2	2119.4	296.18	296.163	296.213	0.05	12	0	0	0	7	0			417.3	2606.8	414.5	2653.4	413.0	2698.0	401.1	2667.5			3	
EY	1	DAY	470.2	2031.2	2763.1	95.1	263.5	990.7	296.334	296.293	296.422	0.129	22	0	0	0	3	0			458.1	2026.6	467.8	2034.6	441.9	2072.6	425.8	2069.9	474.2	1959.3	4	
ER	0	SISTER	444.1	1484.5	2384.7	46.8	213.7	300.4	299.045	299.025	299.085	0.06	94	0	0	0	3	0			439.3	1468.2	444.0	1482.1	443.6	1444.4	442.5	1404.1	438.9	1366.3	6	
AH	1	BUFFALO	632.1	1142.6	2624.0	60.5	112.3	156.4	299.457	299.434	299.504	0.07	6	3	2	1	1	2			609.7	1134.4	633.5	1143.4	637.8	1140.2	626.5	1120.0	616.2	1088.4	5	
OW	1	SO	547.5	1415.6	2399.9	59.5	152.4	269.3	299.914	299.874	300.035	0.161	63	0	0	0	3	0			535.8	1442.0	582.0	1347.7	590.2	1322.5	592.1	1257.2	562.5	1167.3	5	
AY	1	I	761.6	1608.0	2510.6	102.9	171.2	834.0	301.089	301.09	301.191	0.101	41	0	0	0	0	0		m	751.2	1610.9	745.9	1680.4	704.4	1760.1	635.1	1802.1	551.7	1819.0	5	
AW	1	OUT	661.7	1556.8	2438.7	51.1	285.6	344.2	301.483	301.47	301.54	0.07	42	1	4	1	0	0			663.9	1552.5	677.7	1516.2	666.5	1474.0	642.5	1478.5	592.2	1505.9	5	
EH	1	THERE	472.9	1553.5	2207.3	59.6	150.6	131.8	301.657	301.64	301.69	0.05	24	6	4	2	3	0			470.5	1548.9	472.9	1553.5	471.2	1565.5	470.6	1570.9	470.6	1571.1	6	
AH	1	MUCH	614.3	1274.4	2457.9	114.0	149.9	801.1	301.887	301.861	301.94	0.079	6	2	5	1	2	0			635.1	1211.6	607.9	1290.8	549.3	1388.6	459.3	1451.0	361.9	1423.3	5	
AA	1	POSSIBLE	695.1	1306.8	3009.4	81.7	119.1	121.6	302.167	302.131	302.24	0.109	5	3	4	1	1	2			657.1	1272.2	699.3	1310.3	726.2	1345.2	727.5	1360.1	702.0	1377.0	4	
AY	1	MY	736.6	1537.3	2888.9	155.5	143.6	726.0	302.602	302.59	302.641	0.051	41	0	0	0	2	0		s	736.1	1523.3	734.4	1578.5	729.6	1632.3	721.7	1664.7	710.0	1688.8	4	
EH	1	NEPHEW'S	742.7	1737.7	2791.0	70.6	154.0	327.7	302.757	302.73	302.81	0.08	2	3	2	1	4	1			746.4	1775.9	740.9	1733.4	723.7	1755.7	717.1	1748.3	670.7	1680.3	4	
AW	1	OUT	663.6	1470.0	2809.5	73.6	98.3	627.2	303.089	303.061	303.201	0.14	42	1	4	1	0	0			663.6	1470.0	703.6	1417.0	702.6	1390.3	671.0	1339.5	618.2	1372.6	5	
EH	1	THERE	558.7	1669.6	2560.6	95.0	148.6	419.2	303.337	303.32	303.371	0.051	24	6	4	2	3	0			551.7	1659.0	560.2	1671.6	566.6	1682.0	566.1	1691.3	572.1	1689.6	5	
