AlexS, 20, M, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
AH	0	CAUSE	520.7	1411.0	2254.3	80.9	206.7	247.4	226.734	226.714	226.774	0.06	6	3	4	2	6	0			507.0	1413.0	522.3	1410.0	524.8	1402.6	511.8	1374.8	500.8	1359.8	5	
AE	1	HAVE	623.4	1616.9	2369.7	61.5	202.6	464.1	227.021	226.994	227.074	0.08	3	3	2	2	0	0			621.7	1658.1	622.9	1611.8	614.3	1540.4	609.8	1493.7	604.8	1476.8	5	
AH	0	AT	593.0	1670.2	2553.1	50.5	135.3	247.1	227.285	227.255	227.344	0.089	6	1	4	1	0	0			573.0	1694.8	593.8	1668.3	597.3	1639.9	594.1	1608.2	548.4	1488.9	5	
AY	1	HIGHSCHOOL	750.0	1183.4	1985.7	292.5	348.1	2236.5	227.492	227.505	227.585	0.08	47	3	4	1	0	4			694.5	1258.6	673.0	1313.7	642.2	1242.7	611.3	1115.9	582.4	1085.9	6	
EY	1	STAYED	549.7	1833.0	2533.6	90.3	128.9	179.0	230.944	230.929	231.009	0.08	21	1	4	2	3	0			549.5	1837.1	545.2	1883.4	541.0	1905.2	534.3	1877.1	511.9	1828.9	4	
ER	0	FOR	505.6	1150.3	1818.9	108.3	95.5	117.2	231.245	231.218	231.298	0.08	94	0	0	0	1	0			522.8	1161.7	504.9	1150.1	500.3	1141.5	501.7	1118.4	504.6	1078.1	5	
IY	1	WEEK	437.8	2325.4	2522.7	202.3	251.2	1350.1	231.488	231.448	231.568	0.12	11	1	6	1	9	0			449.0	2121.6	436.5	2338.2	425.6	2363.8	403.8	2408.6	405.7	2415.5	4	
EY	1	NAVY	541.5	2138.2	2712.3	81.1	174.2	369.9	232.348	232.336	232.456	0.12	21	3	2	2	4	1			532.7	2198.6	521.8	2285.7	499.1	2350.6	459.2	2341.5	424.7	2287.0	4	
IY	0	NAVY	457.1	2274.5	2624.7	199.3	116.9	172.6	232.606	232.536	232.746	0.21	12	0	0	0	1	0			430.1	2249.3	460.7	2279.3	486.7	2308.6	425.0	2138.9	485.8	1946.8	5	
OW	1	O	663.0	1401.1	2212.8	100.0	230.0	221.1	234.138	234.131	234.181	0.05	63	0	0	0	0	0			663.0	1401.1	657.1	1404.0	647.3	1422.8	634.3	1449.7	623.3	1461.0	5	
IY	1	C	719.3	2361.6	3939.1	222.0	426.8	1391.6	234.324	234.301	234.37	0.069	12	0	0	0	3	0			781.3	2493.9	711.8	2352.8	630.2	2341.8	567.2	2351.8	533.7	2340.0	3	
AH	0	UNIT	602.4	1551.4	2459.1	123.9	227.7	636.0	234.577	234.56	234.61	0.05	6	1	4	1	4	0			600.0	1527.5	602.4	1551.4	598.3	1593.4	587.6	1612.8	582.7	1614.5	5	
OW	1	SO	547.5	1250.6	2317.5	75.9	205.6	306.3	234.778	234.771	234.9	0.129	63	0	0	0	3	0			545.8	1192.7	541.7	1095.4	526.5	1025.7	502.7	945.9	488.0	876.9	5	
EY	1	STAYED	482.1	1728.8	2403.8	75.9	188.4	183.2	235.182	235.17	235.271	0.101	21	1	4	2	3	0			480.3	1771.1	470.2	1854.2	454.2	1916.9	444.8	1932.9	436.5	1882.3	5	
EH	1	THERE	540.1	1733.0	2373.4	50.5	110.5	133.5	235.397	235.36	235.47	0.11	24	6	4	2	3	0			536.3	1735.6	540.1	1732.3	537.8	1722.3	536.5	1708.2	537.9	1689.8	5	
AE	1	AND	640.5	1632.8	2164.4	67.2	153.0	220.5	235.647	235.62	235.7	0.08	3	4	4	2	0	3			619.9	1624.9	641.7	1633.9	657.0	1652.0	668.6	1682.5	678.9	1705.0	5	
EH	1	AIRCRAFT	637.4	2009.2	2619.1	226.6	147.1	368.9	237.055	237.025	237.115	0.09	24	6	4	2	0	4			664.2	2009.7	634.6	2008.0	609.8	1980.7	589.4	1924.1	568.1	1862.3	4	
AE	2	AIRCRAFT	621.3	1556.8	2037.6	52.4	151.1	114.9	237.371	237.344	237.424	0.08	3	3	2	1	8	3			598.2	1532.4	622.7	1559.2	627.8	1588.5	618.3	1597.5	607.4	1595.9	5	
ER	0	CARRIERS	509.9	1730.3	1852.2	120.8	167.0	1073.1	237.764	237.734	237.825	0.091	94	3	4	2	0	0			507.3	1720.6	509.9	1731.9	514.3	1729.5	520.0	1729.1	502.5	1714.6	5	
AH	1	SUBMARINES	627.3	1351.0	2718.9	110.1	198.1	386.3	238.221	238.194	238.275	0.081	6	1	1	2	3	5			607.7	1363.2	628.5	1351.6	632.9	1354.6	616.7	1320.5	580.1	1250.8	4	
ER	0	SUBMARINES	560.3	1168.1	1773.9	239.8	229.3	274.3	238.387	238.354	238.454	0.1	94	0	0	0	2	1			527.2	1049.5	566.2	1186.5	597.0	1317.2	611.1	1425.3	638.1	1566.8	6	
IY	2	SUBMARINES	581.6	2017.0		238.6	138.8		238.474	238.454	238.515	0.061	11	4	4	2	7	3			591.4	1934.1	581.1	2027.2	576.8	2100.2	581.3	2146.8	579.4	2162.0	3	
AH	1	STUFF	598.2	1323.7	2540.1	54.8	160.3	396.6	238.888	238.835	238.994	0.159	6	3	2	1	3	0			610.9	1464.1	602.2	1315.7	627.8	1209.2	652.4	1179.0	680.7	1210.8	5	
ER	0	WERE	422.4	1007.9	1692.9	69.4	99.1	347.1	242.751	242.721	242.811	0.09	94	0	0	0	9	0			437.5	1030.3	421.2	1006.8	391.6	1026.0	373.4	1036.3	375.2	1081.2	6	
EY	1	GREAT	475.8	1896.7	2336.1	58.8	224.9	129.1	243.063	243.051	243.2	0.149	21	1	4	1	8	0			466.7	2059.4	467.1	2185.5	450.5	2250.3	460.6	2158.6	450.0	2077.5	5	
AY	1	I'M	775.5	1485.2	2202.2	64.2	189.1	493.5	243.31	243.271	243.35	0.079	41	4	1	2	0	0		m	682.6	1475.3	754.1	1537.8	775.6	1479.3	769.7	1374.6	755.3	1301.8	5	
AA	1	PROBABLY	595.5	1286.7	1873.8	63.3	110.8	383.6	243.507	243.49	243.54	0.05	5	1	1	2	8	1			596.1	1282.3	595.5	1286.7	592.6	1288.2	588.1	1282.0	583.6	1272.2	6	
AH	0	TO	518.7	1570.5	2704.9	196.8	543.9	1182.0	243.797	243.78	243.83	0.05	6	0	0	0	3	0			534.1	1576.9	518.7	1570.5	465.8	1450.2	418.9	1350.7	386.3	1303.6	5	
OY	1	JOIN	605.0	1229.6	2244.7	168.9	194.1	309.9	243.971	243.951	244.01	0.059	61	4	4	2	5	0			604.8	1206.9	605.1	1231.2	606.5	1231.2	609.0	1230.6	615.0	1256.2	5	
EY	1	NAVY	545.0	1948.1	3003.9	116.9	279.1	2015.6	244.203	244.191	244.3	0.109	21	3	2	2	4	1			528.5	1986.1	506.7	1993.4	490.7	2042.0	480.6	2070.4	460.0	2026.7	4	
IY	0	NAVY	466.8	2103.5	2482.6	216.6	290.6	235.1	244.41	244.37	244.49	0.12	12	0	0	0	1	0			452.2	2025.3	467.5	2114.1	448.3	1695.4	520.1	1952.2	494.8	1775.1	5	
AY	1	I	639.1	1604.1	2248.6	138.9	330.7	510.6	244.976	244.964	245.024	0.06	41	0	0	0	0	0			639.1	1604.1	614.7	1761.0	565.2	1875.6	525.4	1943.3	502.9	1971.3	5	
IH	1	GET	512.2	1832.6	2341.0	66.5	224.9	295.4	245.06	245.043	245.094	0.051	1	1	4	1	6	0			512.6	1854.6	512.0	1827.8	513.1	1782.5	518.6	1710.4	523.7	1657.0	5	
AW	1	OUT	640.7	1386.3	2998.1	76.1	181.8	606.6	245.144	245.124	245.204	0.08	42	1	4	1	0	0			635.6	1411.4	650.3	1344.4	662.1	1302.3	670.1	1275.9	673.3	1259.6	4	
UW	1	SCHOOL	459.5	1019.6	2253.0	149.4	146.4	605.7	245.46	245.443	245.493	0.05	72	5	4	2	6	0			433.0	1046.2	459.5	1019.6	474.1	989.5	478.0	964.3	477.8	946.9	6	
AH	1	OF	574.1	1177.5	2444.4	149.5	185.9	357.2	254.749	254.729	254.789	0.06	6	3	2	2	0	0			567.0	1149.9	575.2	1181.8	585.5	1216.6	579.8	1221.6	552.0	1197.8	5	
OW	1	THOSE	523.2	1219.5	2509.9	37.2	90.4	183.6	254.876	254.869	254.949	0.08	62	3	4	2	3	0			523.8	1210.7	523.0	1177.3	519.1	1140.1	516.8	1126.2	511.1	1119.3	5	
EY	1	PLACES	514.3	1498.6	2471.2	59.2	203.0	90.3	255.16	255.148	255.198	0.05	21	3	4	1	8	1			514.3	1498.6	509.6	1539.9	505.0	1614.2	504.9	1673.6	505.1	1703.9	5	
OW	1	NO	690.7	1258.8	2430.9	168.2	258.3	254.2	255.495	255.478	255.548	0.07	63	0	0	0	4	0			685.6	1261.9	702.5	1246.2	714.3	1230.4	721.9	1201.6	731.6	1193.9	6	
OW	1	NOPE	575.6	1383.9	2471.4	162.9	247.1	345.8	257.938	257.931	258.051	0.12	62	1	1	1	4	0			572.5	1290.2	546.4	1138.3	504.7	1010.5	484.1	876.9	486.7	922.0	5	
AY	1	I	768.1	1381.0	2445.8	62.7	157.7	594.8	267.516	267.446	267.586	0.14	41	0	0	0	0	0		s	745.2	1330.1	765.5	1337.9	768.1	1381.0	746.3	1458.4	729.1	1546.6	5	
AY	0	IDEA	665.2	1264.4	2271.9	40.7	127.8	390.4	267.85	267.846	267.935	0.089	41	1	4	2	0	2			659.8	1322.5	642.0	1396.5	605.3	1509.0	568.8	1627.1	541.8	1711.3	5	
IY	1	IDEA	423.7	1934.9	2519.0	71.1	145.1	119.8	268.005	267.985	268.045	0.06	11	0	0	0	3	1			423.2	1928.8	424.1	1934.6	431.2	1918.7	442.1	1885.7	453.8	1856.4	4	
AH	0	WAS	540.4	1254.2	2319.2	60.4	148.7	103.3	268.202	268.185	268.235	0.05	6	3	4	2	9	0			539.6	1249.0	540.4	1254.2	539.2	1265.1	533.8	1270.4	527.4	1274.8	5	
AH	1	BUNCH	655.2	1150.7	2301.0	69.9	104.2	234.4	268.509	268.486	268.555	0.069	6	4	4	2	1	3			625.9	1112.4	658.1	1155.4	681.6	1205.8	691.2	1265.3	684.4	1306.3	5	
EY	1	A	510.2	1992.6	2521.5	159.2	261.8	399.7	268.677	268.665	268.716	0.051	22	0	0	0	0	0			510.2	1992.6	499.8	2069.4	475.4	2148.4	437.9	2162.8	421.5	2203.0	4	
IH	1	KIDS	512.9	1962.4	2818.7	94.3	167.5	471.6	269.201	269.157	269.288	0.131	1	1	4	2	6	3			508.9	1994.5	512.6	1955.5	514.2	1864.1	511.2	1799.3	493.2	1748.4	4	
AY	1	LIKE	586.9	1348.1	2184.1	43.2	109.0	120.4	270.2	270.206	270.256	0.05	47	1	6	1	7	0		s	586.5	1329.3	585.8	1374.2	566.4	1234.5	553.5	1062.6	541.2	1044.4	6	
AW	1	MOUTHS	754.3	1249.0	1551.2	47.8	117.3	2481.9	270.794	270.787	271.006	0.219	42	3	3	2	2	3			749.0	1221.0	724.7	1121.5	656.5	1025.1	606.9	1026.6	516.1	1073.9	6	
EY	1	SAYING	634.9	1859.3	2548.0	72.0	125.0	210.3	271.331	271.287	271.396	0.109	21	0	0	0	3	1			621.4	1718.5	634.3	1822.6	632.1	1917.9	620.9	2001.4	611.1	2039.6	5	
AH	1	STUFF	648.7	1308.3	2777.3	49.6	67.6	389.2	271.656	271.616	271.737	0.121	6	3	2	1	3	0			632.4	1362.0	650.5	1299.4	670.0	1236.4	677.0	1220.2	681.9	1179.7	4	
AY	1	MY	729.1	1242.2	2285.5	58.6	94.8	342.1	272.65	272.627	272.717	0.09	41	0	0	0	2	0			728.0	1200.7	727.2	1315.1	713.7	1449.0	684.9	1552.2	639.4	1635.7	5	
EH	1	FRIENDS	760.9	1476.5	2194.4	64.9	154.0	183.7	272.924	272.898	272.977	0.079	2	4	4	2	8	3			761.6	1468.7	760.4	1477.0	758.8	1482.7	755.1	1496.4	745.4	1506.3	6	
AY	1	I	732.4	1322.8	2165.5	64.0	173.7	1610.2	274.136	274.1	274.2	0.1	41	0	0	0	0	0		m	727.0	1382.2	732.4	1326.3	726.7	1260.8	717.3	1181.8	702.7	1143.9	6	
AA	1	GONNA	597.1	1374.6	2258.4	59.9	145.2	191.1	274.396	274.379	274.43	0.051	53	4	4	2	6	1			574.9	1390.3	601.7	1372.4	632.4	1363.2	650.8	1351.6	654.1	1335.8	5	
AH	1	BUT	596.5	1215.2	2357.0	59.6	86.6	111.5	274.856	274.839	274.889	0.05	6	1	4	1	1	0			587.1	1190.7	596.5	1215.2	611.4	1249.5	618.6	1272.0	615.0	1291.0	5	
AY	1	I	695.5	1209.4	2480.3	38.6	100.5	147.8	274.949	274.919	274.98	0.061	41	0	0	0	0	0		m	688.0	1283.3	694.4	1245.2	695.6	1206.7	693.8	1186.7	689.0	1168.7	5	
AY	1	LIKE	591.3	1431.5	1700.4	93.0	169.1	1250.1	275.122	275.129	275.18	0.051	47	1	6	1	7	0		s	580.8	1526.7	568.2	1555.3	558.6	1586.1	564.8	1541.5	595.4	1461.4	6	
AO	1	ALL	677.6	1185.0	2420.5	57.7	64.8	110.2	275.256	275.21	275.349	0.139	53	5	4	2	0	0			634.2	1336.0	681.6	1169.0	688.0	1098.1	674.1	1033.2	641.2	1041.7	5	
EY	1	WAY	664.1	1705.8	2330.5	44.4	251.7	180.3	275.532	275.5	275.589	0.089	22	0	0	0	9	0			646.1	1587.9	664.0	1697.3	660.8	1794.3	654.2	1842.2	652.9	1848.6	5	
IY	0	THE	529.7	2193.6	2788.3	153.6	133.1	707.4	275.716	275.69	275.769	0.079	12	0	0	0	3	0			514.4	2215.9	533.5	2186.1	555.8	2123.8	576.4	2023.6	589.9	1887.3	4	
AY	1	SIDE	749.5	1389.0	2696.4	78.0	228.8	434.6	276.037	276.0	276.08	0.08	41	1	4	2	3	0		m	730.1	1486.2	748.1	1438.8	749.3	1378.9	749.9	1380.1	748.2	1416.6	4	
AY	1	BY	696.8	1481.2	2426.8	120.8	371.6	442.4	276.252	276.23	276.33	0.1	41	0	0	0	1	0		s	696.6	1488.7	681.4	1610.3	651.0	1692.6	588.7	1712.5	539.2	1720.2	4	
AY	1	I	718.3	1304.2	2182.0	99.7	182.9	227.4	276.528	276.52	276.57	0.05	41	0	0	0	0	0			717.7	1325.3	708.2	1402.9	687.8	1503.7	656.8	1586.2	621.0	1638.5	5	
AA	1	GOT	659.3	1589.7	2038.9	35.2	159.8	1842.2	276.667	276.65	276.7	0.05	5	1	4	1	6	0			644.5	1637.7	659.3	1589.7	670.1	1513.5	671.7	1462.4	667.8	1433.5	6	
AW	1	OUT	714.2	1309.2	2312.9	60.9	135.2	286.3	276.754	276.74	276.87	0.13	42	1	4	1	0	0			721.4	1296.3	710.0	1295.6	680.0	1308.7	650.8	1326.1	624.6	1400.2	5	
IH	1	HERE	508.8	1780.9	2111.5	67.4	113.1	138.1	276.977	276.96	277.01	0.05	14	6	4	2	0	0			508.0	1822.1	508.8	1780.9	508.6	1720.3	507.4	1677.5	506.5	1642.7	5	
OW	1	OVER	583.1	1198.1	2344.2	51.5	96.3	598.5	277.311	277.29	277.43	0.14	62	3	2	2	0	1			597.3	1163.6	603.0	1051.0	556.8	965.6	524.6	923.3	544.3	877.3	6	
ER	0	OVER	505.9	1346.7	1749.2	60.7	176.0	104.2	277.557	277.51	277.65	0.14	94	0	0	0	1	0			523.6	1262.6	504.5	1354.8	499.1	1423.2	515.8	1364.3	560.3	1441.6	6	
AA	1	DARK	681.9	1569.0	3276.3	138.8	197.3	779.6	278.604	278.577	278.657	0.08	44	6	4	2	3	3			667.8	1596.0	683.5	1569.7	692.5	1585.2	690.7	1585.3	690.3	1575.0	4	
AW	1	OUT	723.5	1673.2	2874.7	158.0	309.5	1396.9	278.815	278.787	278.946	0.159	42	1	4	1	0	0			731.1	1659.8	765.8	1506.0	756.4	1343.2	730.1	1261.4	692.9	1125.5	4	
IY	1	EACH	420.7	2337.1	2755.4	206.1	180.2	1307.8	280.321	280.295	280.374	0.079	11	2	5	1	0	0			439.1	2352.5	417.1	2330.5	409.1	2274.2	414.7	2199.0	582.3	2199.6	4	
AH	1	OTHER	653.9	1422.8	2858.0	113.9	277.6	432.8	280.508	280.475	280.574	0.099	6	3	3	2	0	1			640.8	1514.7	655.6	1410.2	660.3	1361.2	633.8	1306.6	594.5	1249.5	4	
ER	0	OTHER	541.4	1583.8	2524.3	82.3	113.5	562.6	280.634	280.614	280.674	0.06	94	0	0	0	3	0			545.8	1548.3	540.9	1587.3	537.6	1618.6	547.8	1656.0	569.6	1693.9	4	
AH	1	DONE	697.2	1322.6	2469.9	102.1	130.1	479.6	280.994	280.954	281.074	0.12	6	4	4	2	3	0			666.1	1373.5	700.4	1318.9	719.4	1307.5	724.6	1320.9	722.5	1358.5	5	
AE	1	YEAH	524.6	1991.1	2677.0	142.2	187.4	303.5	284.567	284.537	284.628	0.091	3	0	0	0	9	0			501.5	2019.5	529.3	1985.4	557.7	1945.8	573.0	1903.4	577.4	1856.8	4	
AY	1	TIMES	825.5	1481.6	2395.0	173.5	257.8	207.2	285.009	284.947	285.108	0.161	41	4	1	2	3	3		m	709.3	1432.9	823.5	1486.1	717.8	1332.4	552.7	789.3	376.0	787.9	6	
AA	1	NOT	705.4	1441.1	2627.2	75.5	164.5	435.5	285.996	285.979	286.029	0.05	5	1	4	1	4	0			683.1	1450.2	705.4	1441.1	722.9	1411.6	729.9	1380.1	732.7	1358.3	5	
AO	1	LONG	705.7	1045.7	2558.0	86.7	71.1	342.7	286.315	286.279	286.388	0.109	53	4	6	2	7	0			690.8	1031.5	708.3	1049.3	722.0	1079.7	714.5	1123.2	682.4	1217.4	5	
AY	1	TIME	763.1	1450.1	2334.1	122.9	240.2	1502.9	286.539	286.508	286.589	0.081	41	4	1	2	3	0		m	756.6	1516.0	763.1	1450.1	753.5	1384.4	749.1	1357.9	744.9	1366.9	5	
OW	1	THOUGH	673.4	1212.5	2478.1	90.2	133.8	177.5	286.755	286.738	286.808	0.07	63	0	0	0	3	0			670.8	1221.9	677.5	1190.8	685.4	1157.8	690.4	1122.4	691.7	1088.9	5	
IH	1	SIXTH	523.1	1846.8	2336.3	109.3	270.0	681.7	288.981	288.964	289.015	0.051	1	1	6	1	3	3			524.6	1810.1	522.3	1854.8	511.5	1903.7	497.8	1956.6	492.3	1992.3	4	
EY	1	GRADE	518.0	1898.2	2576.2	68.8	199.1	2076.4	289.323	289.304	289.424	0.12	21	1	4	2	8	0			514.6	1978.5	498.8	2093.3	463.3	2099.3	440.6	2091.7	432.4	2099.8	4	
AH	1	SOMETHING	658.9	1272.6	2390.9	147.0	187.7	257.2	289.691	289.674	289.725	0.051	6	4	1	2	3	4			648.0	1304.2	660.6	1266.1	666.2	1215.1	657.3	1149.1	645.6	1103.6	5	
IH	0	SOMETHING	627.9	1338.8	2519.6	153.1	523.0	373.4	289.851	289.834	289.884	0.05	1	4	6	2	3	0			635.9	1306.2	627.9	1338.8	614.3	1363.6	591.2	1255.1	579.4	1169.0	5	
AE	1	THAT	557.9	1719.1	2826.8	54.8	173.5	1079.8	290.091	290.045	290.184	0.139	3	1	4	1	3	0			556.1	1712.9	560.6	1721.3	572.4	1723.0	559.6	1680.4	604.7	1672.1	4	
AY	1	WHILE	697.0	1254.3	2317.3	60.6	90.2	287.3	290.698	290.654	290.745	0.091	41	5	4	2	9	0		m	687.5	1162.1	693.4	1215.2	697.0	1256.9	698.3	1278.1	703.9	1275.0	5	
AY	1	I	770.0	1290.2	2532.3	109.3	145.4	409.7	294.474	294.43	294.55	0.12	41	0	0	0	0	0		m	792.0	1324.9	769.6	1293.2	752.1	1280.0	740.2	1290.4	703.9	1273.1	5	
OW	1	DON'T	594.5	1157.1	2368.2	129.9	153.7	401.5	294.587	294.57	294.64	0.07	62	4	4	2	3	0			594.6	1154.3	591.7	1142.9	589.4	1143.2	582.0	1158.3	574.4	1189.4	5	
IY	1	EVEN	481.5	2146.6	3970.7	279.1	182.1	289.2	294.717	294.7	294.75	0.05	11	3	2	2	0	1			490.4	2145.8	481.5	2146.6	460.9	2139.7	450.4	2093.4	448.6	2037.6	3	
ER	0	REMEMBER	528.6	1374.4	1713.9	68.4	157.3	137.6	295.249	295.219	295.31	0.091	94	0	0	0	1	0			529.8	1322.5	528.2	1382.8	527.2	1444.2	523.0	1540.8	547.9	1658.3	5	
OW	1	SO	551.2	1167.3	2575.3	84.3	97.8	506.4	296.603	296.59	296.66	0.07	63	0	0	0	3	0			551.6	1164.2	556.3	1128.7	553.3	1094.2	542.5	1060.2	522.2	1016.8	5	
AO	1	LONG	690.8	1102.0	2479.8	91.3	150.9	458.6	296.753	296.71	296.839	0.129	53	4	6	2	7	0			701.4	1118.4	692.2	1104.0	700.1	1109.3	714.3	1144.5	699.0	1171.9	5	
OW	1	AGO	649.4	1261.8	2280.8	109.2	182.4	213.4	297.037	297.009	297.119	0.11	63	0	0	0	6	0			644.1	1274.9	655.9	1236.6	665.9	1182.4	706.8	1170.8	818.5	1323.2	5	
AY	1	I	761.4	1257.6	2545.9	86.7	132.0	671.1	302.331	302.273	302.413	0.14	41	0	0	0	0	0		m	745.3	1207.3	756.9	1234.0	754.1	1261.9	719.7	1225.5	654.6	1191.1	5	
OW	1	DON'T	596.3	1068.8	2198.5	81.3	94.7	754.0	302.447	302.433	302.493	0.06	62	4	4	2	3	0			595.1	1068.4	601.5	1067.3	605.1	1070.5	600.1	1057.2	583.8	1041.7	6	
OW	1	KNOW	646.6	1046.7	2311.6	90.2	64.0	504.3	302.568	302.553	302.652	0.099	63	0	0	0	4	0			649.2	1042.4	652.5	1027.5	642.4	1008.9	613.5	968.8	550.0	906.1	6	
AW	1	ABOUT	635.6	1080.0	2727.4	124.1	156.9	590.9	302.74	302.722	302.822	0.1	42	1	4	1	1	0			636.9	1085.2	641.5	1131.7	633.7	1176.5	611.7	1202.5	581.7	1286.1	4	
AE	1	THAT	598.5	1605.7	2914.2	67.6	193.8	951.2	302.963	302.913	303.062	0.149	3	1	4	1	3	0			584.8	1615.4	600.5	1606.2	626.2	1612.5	650.5	1598.5	666.5	1628.3	4	
AA	1	PROBABLY	636.0	1305.3	2164.6	49.0	141.9	522.9	303.801	303.777	303.848	0.071	5	1	1	2	8	1			636.1	1321.4	635.4	1303.5	621.6	1284.9	598.2	1258.2	575.6	1205.3	5	
IY	0	PROBABLY	533.9	2019.3	3859.0	148.6	172.6	901.0	303.921	303.898	303.968	0.07	12	0	0	0	8	0			529.0	1974.2	534.3	2024.7	530.1	2081.8	493.5	2183.5	461.8	2304.8	3	
AA	1	NOT	753.7	1490.7	2487.7	71.5	343.6	718.5	304.041	303.998	304.128	0.13	5	1	4	1	4	0			723.3	1554.7	755.0	1478.5	756.1	1391.7	750.8	1344.7	739.1	1320.5	5	
AY	1	I	668.3	1434.4	2550.2	58.1	220.1	205.6	304.187	304.157	304.267	0.11	41	0	0	0	0	0		m	663.5	1394.4	663.0	1475.5	648.4	1520.5	650.8	1515.5	635.5	1506.6	5	
OW	1	DON'T	555.4	1144.8	2334.9	57.2	95.3	285.3	304.309	304.287	304.377	0.09	62	4	4	2	3	0			554.0	1164.0	561.4	1092.9	580.6	1027.7	615.7	979.3	657.2	925.8	5	
AE	1	HAVE	645.8	1651.1	2521.5	63.7	118.1	184.1	304.574	304.557	304.607	0.05	3	3	2	2	0	0			656.2	1667.5	645.8	1651.1	627.4	1621.7	608.3	1590.3	590.3	1554.1	5	
IY	0	MANY	570.0	2093.6	2772.5	161.7	209.5	1663.8	304.837	304.817	304.877	0.06	12	0	0	0	4	0			578.5	2034.0	568.3	2102.2	546.3	2176.1	525.0	2222.3	511.2	2212.8	4	
AY	1	FIGHTS	671.9	1289.5	2433.7	294.8	292.2	398.1	305.011	305.018	305.137	0.119	47	1	4	1	1	3			616.1	1324.1	600.9	1456.8	559.4	1616.4	519.3	1782.6	510.3	1898.4	5	
AA	1	ARE	678.4	1155.8	2191.9	61.8	53.6	345.6	314.899	314.882	314.932	0.05	44	6	4	2	0	0			678.3	1127.8	678.4	1155.8	673.3	1199.8	665.8	1236.7	659.0	1265.5	5	
ER	0	ARE	605.1	1211.6	1780.4	111.3	188.4	259.3	315.409	315.372	315.483	0.111	94	0	0	0	0	0			617.5	1128.3	602.4	1224.0	571.0	1344.2	540.1	1475.8	510.9	1588.8	5	
ER	0	STRICTER	534.7	1643.4	3609.8	183.6	107.4	907.4	315.896	315.862	315.963	0.101	94	0	0	0	3	0			529.0	1683.2	535.3	1641.8	543.2	1618.2	555.2	1575.0	583.2	1531.9	4	
AH	1	BUT	653.9	1248.8	2570.1	179.1	188.8	306.7	316.122	316.062	316.242	0.18	6	1	4	1	1	0			645.0	1126.5	655.0	1266.4	646.9	1502.7	627.6	1659.5	602.8	1775.8	4	
IH	1	IN	634.8	1845.6	2520.8	79.2	231.3	655.1	316.305	316.282	316.352	0.07	1	4	4	2	0	0			645.3	1837.4	634.7	1845.0	639.1	1832.2	643.4	1804.5	631.1	1753.2	5	
UH	1	GOOD	520.1	1396.7	2157.9	50.4	153.8	214.3	316.573	316.553	316.613	0.06	7	1	4	2	6	0			511.5	1411.2	520.3	1395.1	516.7	1388.7	509.6	1391.7	470.2	1381.1	5	
EY	1	WAY	569.6	1997.0	2537.4	97.4	325.7	831.4	316.785	316.773	316.843	0.07	22	0	0	0	9	0			567.8	2016.3	554.9	2074.6	531.6	2096.5	506.6	2097.6	480.7	2085.0	4	
EY	1	MAKE	576.7	1996.9	2744.8	124.4	207.6	1040.9	317.005	316.993	317.053	0.06	21	1	6	1	2	0			576.7	1996.9	549.0	2067.5	510.1	2158.7	474.0	2249.3	470.6	2333.4	4	
UW	1	YOU	389.9	1127.6	2228.8	158.0	358.4	675.7	317.223	317.183	317.303	0.12	82	0	0	0	9	0			394.4	1194.4	393.1	1122.3	418.6	1079.2	447.5	997.4	540.2	1018.9	6	
AE	1	ACTUALLY	660.7	1830.5	2568.9	153.0	225.2	614.5	317.56	317.513	317.654	0.141	3	1	6	1	0	4			680.8	1696.6	653.0	1826.7	643.5	1822.0	596.9	1715.8	536.9	1707.0	5	
IY	0	ACTUALLY	498.1	2066.8	3812.0	201.4	373.6	1634.3	317.904	317.874	317.964	0.09	12	0	0	0	8	0			504.9	1965.4	497.6	2069.1	490.0	2054.2	492.2	1952.9	502.5	1712.3	3	
ER	1	LEARN	581.4	1579.5	3895.1	166.5	173.5	696.0	318.063	318.013	318.163	0.15	94	4	4	2	7	0			577.7	1575.2	584.3	1582.1	620.3	1606.4	646.9	1592.0	713.2	1617.6	3	
IH	0	SOMETHING	677.3	1811.9	3841.8	218.4	420.4	881.2	318.56	318.543	318.594	0.051	1	4	6	2	3	0			677.4	1768.1	676.7	1821.7	671.5	1902.1	662.4	1982.1	645.0	2021.4	3	
AH	0	THIS	433.1	1556.5	2343.6	123.5	117.8	361.8	328.668	328.641	328.721	0.08	6	3	4	1	3	0			457.6	1597.8	430.4	1550.5	396.4	1472.8	372.1	1421.9	362.1	1373.8	5	
AW	1	COUNTS	772.1	1630.6	2393.6	300.7	490.6	541.0	328.854	328.841	328.961	0.12	42	4	4	2	6	3			759.1	1393.2	757.3	1296.1	738.9	1182.8	726.3	1102.5	731.8	1145.9	5	
AH	1	SUBJECT	636.0	1266.7	2708.3	81.8	106.1	211.6	329.404	329.371	329.471	0.1	6	1	1	2	3	4			633.3	1285.3	635.4	1265.9	613.6	1270.1	546.9	1276.5	473.7	1316.4	4	
