vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants	F1_man	F2_man	F3_man	plt_code	plt_stress	plt_word	t_man
UW	1	DO	410.0	1765.4	2437.8	129.6	109.2	365.3	334.387	334.38	334.44	0.06	73	0	0	0	3	0			410.0	1765.4	428.1	1676.6	462.5	1610.4	490.7	1538.9	511.8	1512.8	5		435	1651	2327	73.0003	1	do	334.4028
AO	1	SMALL	683.0	896.5	1913.0	90.6	82.4	634.5	337.163	337.116	337.256	0.14	53	5	4	2	2	0			664.1	901.3	684.1	896.1	685.3	901.1	678.7	916.3	662.8	940.3	6		752	923	2404	53.542	1	small	337.1777
AW	1	AMOUNT	851.1	1393.6	2965.6	58.8	216.8	541.7	337.407	337.395	337.495	0.1	42	4	4	2	2	3			854.8	1359.3	851.4	1293.6	843.7	1264.1	857.5	1315.1	858.9	1380.8	4		835	1255	2325	42.44223	1	(a)mount	337.4227
AE	1	FAMILY	597.2	2069.9	2788.3	114.9	193.0	361.0	337.738	337.705	337.805	0.1	39	4	1	2	1	1			586.2	2028.5	599.8	2073.7	637.2	2073.3	668.4	2056.1	662.0	1886.2	4		582	2074	2715	3.41212	1	family	337.739
AW	1	OUT	701.3	1559.8	2483.3	63.9	137.8	439.8	338.36	338.335	338.486	0.151	42	1	4	1	0	0			712.6	1553.4	726.9	1476.1	693.0	1309.3	617.6	1204.4	580.7	1196.8	5		729	1491	2260	42.141	1	out	338.3859
AA	1	NOT	732.3	1627.7	2611.0	86.4	97.4	773.5	340.315	340.288	340.368	0.08	5	1	4	1	4	0			688.3	1647.9	735.2	1626.0	764.9	1615.3	781.0	1591.9	778.5	1545.9	4		788	1565	3156	5.1414	1	not	340.3471
AY	1	TIME	808.0	1595.5	2543.0	132.2	156.3	521.3	340.749	340.698	340.808	0.11	41	4	1	2	3	0		s	741.6	1542.6	785.3	1583.4	807.2	1602.8	795.3	1674.3	760.5	1645.0	5		813	1589	2602	41.4123	1	time	340.7528
AE	1	TRAVELED	580.0	1667.3	2559.2	50.7	314.9	454.8	344.083	344.056	344.136	0.08	3	3	2	2	8	1			567.3	1689.5	580.5	1667.8	578.4	1686.7	574.6	1710.7	568.6	1667.0	5		575	1715	2704	3.32281	1	traveled	344.1044
AA	1	ON	605.4	1618.5	2809.7	52.3	200.5	810.0	345.791	345.774	345.824	0.05	53	4	4	2	0	0			587.0	1615.2	605.4	1618.5	629.4	1628.2	651.6	1630.2	674.1	1625.7	5		747	1560	2866	5.442	1	on	345.8343
AW	1	DOWN	734.8	1596.4	2775.6	103.1	134.8	500.4	346.221	346.193	346.303	0.11	42	4	4	2	3	0			706.0	1624.5	766.8	1497.0	778.9	1353.4	773.7	1294.1	724.2	1262.1	4		743	1455	2199	42.4423	1	down	346.2286
EY	1	BREAK	572.4	1771.8	2502.3	118.1	191.0	371.0	346.856	346.844	346.923	0.079	21	1	6	1	8	0			569.1	1805.2	550.2	1932.7	521.9	2003.7	509.9	1986.9	489.8	2029.1	4		553	1745	2491	21.1618	1	break	346.8634
AO	1	NORTH	541.8	1060.2	2302.6	143.1	136.3	335.0	350.796	350.766	350.855	0.089	64	6	4	2	4	3			520.2	1187.9	543.3	1052.6	562.4	1004.5	562.0	1020.7	550.4	1089.0	6		551	979	2425	54.6004	1	north	350.8098
AY	1	CAROLINA	752.6	1382.3	2794.1	84.5	127.6	701.1	351.286	351.236	351.375	0.139	41	4	4	2	7	1		s	737.8	1260.2	752.6	1376.8	745.4	1450.8	712.6	1502.6	711.2	1611.0	5		764	1433	2782	41.44271	1	(Caro)lina	351.293
AY	1	TIME	717.9	1520.9	2674.5	86.0	116.7	584.0	353.195	353.105	353.285	0.18	41	4	1	2	3	0		s	684.0	1746.7	781.0	1736.8	809.7	1660.7	802.6	1725.6	743.8	1785.9	4		731	1559	2726	41.4123	1	time	353.2075
AW	1	ABOUT	659.0	1173.5	1869.2	103.4	293.5	677.8	359.283	359.259	359.369	0.11	42	1	4	1	1	0			659.5	1176.8	657.3	1152.1	657.1	1167.8	626.9	1115.0	573.3	1320.3	6		724	1395	2611	42.1411	1	(a)bout	359.301
IY	1	THREE	329.6	2322.8	3531.0	475.3	197.8	1863.1	359.769	359.749	359.808	0.059	12	0	0	0	8	0			342.9	2247.8	328.5	2328.9	329.4	2382.6	763.4	2562.3	1403.2	2721.5	3		349	2117	2549	12.0008	1	three	359.7796
EY	1	GAME	601.2	2121.8	2730.7	207.0	288.1	151.0	362.32	362.287	362.398	0.111	21	4	1	2	6	0			592.1	2124.1	591.3	2120.9	563.2	2141.8	577.4	2113.2	579.5	2100.4	5		565	2099	2703	21.4126	1	game	362.2845
AW	1	DOWN	686.1	1489.5	2660.3	78.1	263.3	183.7	363.95	363.918	364.048	0.13	42	4	4	2	3	0			666.2	1514.8	726.7	1442.2	745.3	1364.5	744.1	1316.9	729.5	1311.8	4		748	1374	2950	42.4423	1	down	363.9802
EH	1	THERE	632.5	1783.7	2600.2	79.4	113.3	288.4	364.198	364.148	364.298	0.15	24	6	4	2	3	0			634.0	1773.3	632.4	1785.0	621.7	1788.9	621.8	1787.2	611.2	1793.4	4		633	1775	2609	24.6003	1	there	364.1808
AH	1	BUDDIES	625.1	1162.7	2619.1	117.1	261.1	185.8	365.897	365.867	365.958	0.091	6	1	4	2	1	1			598.9	1106.0	627.3	1177.1	629.9	1271.5	616.7	1412.5	569.8	1511.6	4		631	1203	2611	6.14211	1	buddies	365.905
AW	1	DOWN	588.8	1620.9	2722.5	51.2	152.3	168.7	367.601	367.562	367.722	0.16	42	4	4	2	3	0			558.9	1640.3	679.4	1577.6	786.0	1498.0	801.5	1447.9	771.5	1472.9	4		802	1454	3035	42.4423	1	down	367.6645
EY	1	MAYBE	532.8	1982.5	2717.7	148.2	245.2	183.5	368.514	368.502	368.563	0.061	21	1	1	2	2	1			532.8	1982.5	530.1	2012.7	516.5	2030.7	500.2	2034.7	474.2	1961.1	4		537	1979	2737	21.1122	1	maybe	368.5113
EH	2	WEEKEND	585.8	1920.1	2671.8	80.6	161.0	177.4	369.219	369.202	369.253	0.051	2	4	4	2	6	3			566.1	1935.4	590.1	1917.6	620.0	1902.4	648.3	1878.1	654.0	1853.8	4		665	1860	2739	2.44203	1	(week)end	369.2406
IH	2	HIM	636.7	1697.5	2666.3	85.0	101.9	423.0	369.549	369.513	369.622	0.109	1	4	1	2	0	0			630.4	1720.1	638.5	1695.0	643.4	1666.3	667.4	1635.0	670.2	1625.8	5		706	1675	3020	1.412	1	him	369.5916
IY	1	CLEVELAND	479.8	2203.0	3882.8	190.6	197.6	511.8	382.501	382.474	382.554	0.08	11	3	2	2	8	1			476.5	2327.5	479.6	2195.7	479.8	2234.4	480.3	2310.3	465.0	2204.7	3		469	2071	3052	11.32282	1	Cleveland	382.493
IY	1	CEDAR	369.1	1992.4	2683.0	75.6	122.7	523.9	383.167	383.143	383.214	0.071	11	1	4	2	3	1			397.6	1994.1	370.3	1993.4	375.6	1999.8	371.8	1990.9	371.7	1955.0	4		377	1997	2681	11.14231	1	cedar	383.1825
OY	1	POINT	666.5	900.9	2263.5	148.8	233.2	532.3	383.493	383.443	383.594	0.151	61	4	4	2	1	3			606.5	930.2	667.7	910.5	649.5	1105.9	612.3	1344.0	611.4	1670.1	6		700	857	2404	61.44213	1	point	383.4924
EH	2	WEEKEND	609.6	1759.5	2680.8	80.2	225.6	473.4	389.016	388.999	389.049	0.05	2	4	4	2	6	3			575.6	1796.4	609.6	1759.5	653.3	1715.8	673.5	1686.1	672.4	1666.9	4		692	1687	2598	2.44203	1	(week)end	389.032
EH	1	CONNECTICUT	713.1	1749.2	2499.5	54.3	212.0	313.0	394.848	394.818	394.908	0.09	2	1	4	1	4	2			709.6	1747.4	710.6	1749.6	676.2	1761.2	622.9	1750.9	573.9	1740.6	4		728	1751	2485	2.16145	1	(Con)necticut	394.8406
AA	1	LOT	735.4	1416.5	2786.5	72.4	145.0	168.1	395.32	395.267	395.427	0.16	5	1	4	1	7	0			738.4	1398.4	736.2	1422.7	737.6	1447.6	707.6	1438.8	663.8	1495.9	4		753	1456	2757	5.1417	1	lot	395.3352
AE	1	FAMILY	576.8	2098.7	2712.5	87.2	196.4	201.1	397.355	397.315	397.436	0.121	39	4	1	2	1	1			537.9	2013.9	581.6	2106.6	610.8	2100.7	609.9	2022.9	617.1	1860.0	4		608	2047	2679	3.41212	1	family	397.3682
UW	1	TOO	538.2	1648.1	2627.6	207.2	482.6	164.6	398.112	398.105	398.286	0.181	73	0	0	0	3	0			520.3	1672.3	544.4	1671.8	534.1	1460.3	530.0	1290.7	499.3	1102.4	4		533	1582	2538	73.0003	1	too	398.1568
OW	1	SO	588.1	1407.2	2630.9	66.1	146.8	342.3	398.938	398.883	399.104	0.221	63	0	0	0	3	0			582.8	1406.5	609.4	1362.2	642.9	1311.4	661.5	1210.9	683.3	1085.5	4		586	1384	2541	62.0003	1	so	398.942
EY	1	SAY	510.7	1984.2	3688.5	230.0	189.9	1224.9	400.178	400.103	400.503	0.4	22	0	0	0	3	0			510.6	1985.0	507.3	2266.0	467.7	2441.1	456.8	2423.2	442.3	2627.9	3		516	1865	2642	22.0003	1	say	400.1762
AA	1	PROBABLY	622.8	1427.2	2454.3	41.7	296.4	579.6	402.981	402.958	403.028	0.07	5	1	1	2	8	1			610.7	1444.0	624.3	1422.6	633.2	1366.2	629.0	1342.0	596.3	1309.5	6		638	1447	2620	5.11282	1	probably	402.9978
AO	1	FOUR	534.5	897.3	2627.8	103.9	157.6	204.5	404.149	404.126	404.196	0.07	64	6	4	2	1	0			545.6	971.5	532.9	901.8	530.0	948.0	532.5	1013.5	537.0	1097.1	5		530	964	2526	64.6001	1	four	404.1659
AA	1	LOT	797.9	1435.1	2698.8	49.6	141.6	375.3	413.442	413.422	413.482	0.06	5	1	4	1	7	0			800.9	1411.7	796.6	1437.5	779.0	1461.3	759.2	1491.4	737.1	1513.1	4		821	1464	2695	5.1417	1	lot	413.44
IY	1	PEOPLE	397.1	2647.0	3627.2	181.4	164.2	2076.5	413.645	413.602	413.731	0.129	11	1	1	1	1	1			391.3	2532.5	397.0	2644.0	407.1	2566.9	427.4	2417.0	474.5	2500.1	3		384	1957	2753	11.11111	1	people	413.6337
AE	2	ADIRONDACKS	564.2	1782.6	2615.8	93.5	139.3	424.0	414.822	414.789	414.888	0.099	3	1	4	2	0	2			535.3	1828.7	568.8	1776.9	609.9	1746.3	622.1	1707.0	572.1	1668.2	4		557	1797	2648	3.14202	1	Adirondacks	414.8155
AA	1	ADIRONDACKS	784.6	1420.9	2404.3	120.7	132.4	738.7	415.025	414.978	415.118	0.14	5	4	4	2	7	4			778.6	1417.4	784.1	1423.6	785.0	1420.6	786.8	1427.2	768.4	1472.4	6		772	1464	3306	5.44274	1	(Adi)rondacks	415.0594
AE	1	CHANCE	560.6	2041.0	2529.4	170.0	179.1	1578.6	418.447	418.417	418.508	0.091	33	4	4	2	5	3			556.4	1965.6	561.2	2041.2	560.8	2032.6	573.9	1896.1	599.3	1794.7	5		565	2045	2656	3.44253	1	chance	418.4497
AY	1	I	668.2	1627.2	2591.4	84.1	132.6	365.1	420.122	420.085	420.175	0.09	41	0	0	0	0	0		m	645.0	1576.8	666.8	1616.1	666.8	1635.3	661.1	1628.0	647.3	1615.4	5		673	1667	2654	41.0006	1	I	420.134
AY	1	LIKE	617.7	1449.4	2580.3	64.0	141.4	317.6	420.255	420.255	420.325	0.07	47	1	6	1	7	0			600.3	1632.9	571.1	1723.8	543.1	1784.4	513.2	1776.8	559.3	1771.1	5		634	1606	2728	47.1617	1	like	420.2617
AO	1	CALL	689.4	1041.0	2054.1	71.2	153.3	472.5	420.558	420.515	420.644	0.129	53	5	4	2	6	0			691.2	1059.7	687.8	1049.7	673.2	1095.7	657.1	1095.6	662.2	1101.6	6		719	1072	2248	53.542	1	call	420.5534
AA	1	ARMPIT	688.8	1507.4	2394.3	93.3	192.6	504.6	420.891	420.874	420.924	0.05	44	6	4	2	0	4			665.8	1543.3	688.8	1507.4	713.7	1462.6	723.5	1450.7	717.4	1460.2	5		730	1426	2174	44.60004	1	armpit	420.9044
AE	1	CHANCE	538.7	2038.5	2797.6	101.6	351.2	890.1	423.921	423.901	423.961	0.06	33	4	4	2	5	3			526.9	2043.4	541.0	2037.4	566.1	2040.9	598.0	2032.5	610.6	2007.6	4		534	2028	2635	3.44253	1	chance	423.9095
IH	1	BIG	481.1	2099.2	3849.5	149.8	171.4	555.2	428.903	428.883	428.943	0.06	1	1	6	2	1	0			487.9	2106.8	479.9	2099.1	466.0	2122.2	453.8	2122.0	440.5	2120.6	3		469	1970	2653	1.1621	1	big	428.9055
IY	1	PEOPLE	444.3	2260.6	2841.2	98.4	301.7	462.0	432.365	432.335	432.426	0.091	11	1	1	1	1	1			440.0	2186.3	444.3	2270.0	448.1	2240.5	459.1	1959.4	482.5	1710.6	4		451	2177	2669	11.11111	1	people	432.3642
IY	1	DEAL	451.9	2018.8	2779.0	173.9	275.9	260.6	432.615	432.585	432.675	0.09	11	5	4	2	3	0			379.1	1888.1	459.0	2030.6	456.7	2004.2	443.4	1927.0	447.4	1689.4	5		433	2011	2751	11.5423	1	deal	432.6309
EH	1	STRESS	600.5	1609.0	2500.2	64.6	197.3	303.6	433.365	433.335	433.425	0.09	2	3	4	1	8	0			563.0	1658.1	609.2	1608.3	665.2	1622.1	673.7	1610.0	640.0	1610.8	4		681	1634	2602	2.3418	1	stress	433.3865
AA	1	FAR	655.5	1240.4	2175.5	72.2	104.3	161.6	433.708	433.685	433.755	0.07	44	6	4	2	1	0			628.6	1178.1	657.9	1248.2	667.9	1324.5	654.7	1383.9	628.5	1443.6	5		676	1286	2174	44.6001	1	far	433.7147
EH	2	ECONOMICS	785.1	1682.8	2819.7	53.9	177.9	479.8	434.008	433.985	434.055	0.07	2	1	6	1	0	2			791.6	1684.5	783.7	1683.7	768.4	1707.8	748.9	1715.6	690.7	1728.9	4		795	1674	2668	2.16102	1	economics	434.0064
AA	1	ECONOMICS	851.0	1551.3	1985.8	109.9	170.2	1040.6	434.283	434.236	434.376	0.14	5	4	1	2	4	1			756.9	1219.0	851.2	1541.4	853.2	1495.5	841.5	1431.8	803.4	1350.9	6		876	1524	3165	5.41241	1	(eco)nomics	434.3141
EH	1	AREA	565.5	1830.9	2561.8	100.0	124.1	211.5	434.893	434.866	434.946	0.08	2	6	4	2	0	2			554.3	1840.9	566.4	1830.9	586.6	1826.7	594.8	1810.9	588.7	1837.9	4		544	2044	2773	24.60001	1	area	434.844
AA	1	ADIRONDACKS	800.5	1469.8	2960.8	67.9	181.6	195.5	436.564	436.524	436.645	0.121	5	4	4	2	7	4			796.1	1460.4	801.1	1473.5	803.2	1503.8	786.4	1555.2	747.5	1584.2	4		804	1498	2972	5.44274	1	(Adi)rondacks	436.5842
OW	1	GO	584.1	1238.9	2363.3	83.4	156.2	330.8	438.37	438.351	438.471	0.12	63	0	0	0	6	0			571.4	1267.4	592.5	1188.5	612.3	1166.1	693.7	1022.0	645.9	1353.0	5		599	1172	2437	62.0006	1	go	438.3984
AE	1	CAMP	589.0	2027.6	2708.8	110.5	160.6	249.8	445.12	445.083	445.193	0.11	33	4	1	2	6	3			576.8	2052.9	591.0	2026.4	630.4	2019.0	657.4	1966.3	681.8	1854.1	4		620	2026	2723	3.41203	1	camp	445.13
AH	1	UP	606.2	1108.6	2656.7	58.3	129.7	882.4	445.313	445.293	445.354	0.061	6	1	1	1	0	0			593.8	1088.4	607.8	1112.8	614.6	1142.0	594.0	1152.2	586.5	1197.0	5		619	1108	2654	6.111	1	up	445.3181
AH	1	UP	702.5	1317.5	2129.3	78.0	148.5	935.3	446.847	446.807	446.927	0.12	6	1	1	1	0	0			664.6	1332.2	705.0	1313.0	718.4	1274.3	696.5	1247.4	634.3	1192.4	6		714	1246	2290	6.111	1	up	446.8668
EY	1	LAKES	601.3	2260.8	3393.4	491.1	314.6	1280.6	447.318	447.306	447.456	0.15	21	1	6	1	7	3			567.5	1995.6	573.7	2196.3	599.4	2281.7	572.3	2368.3	533.4	2306.9	3		552	1826	2681	21.1617	1	lakes	447.3409
EH	1	EVERYTHING	722.2	1597.4	2336.6	119.3	146.1	400.7	447.687	447.667	447.726	0.059	2	3	2	2	0	2			724.6	1622.3	720.5	1595.0	695.2	1585.1	637.7	1492.5	567.9	1433.5	6		705	1617	2495	2.32202	1	everything	447.6862
EH	1	BEAR	552.1	2012.9	2544.5	80.1	86.3	548.1	458.027	457.974	458.134	0.16	24	6	4	2	1	0			552.6	1959.1	552.9	2011.4	546.3	2003.0	553.6	1916.7	562.5	1756.7	5		551	2001	2468	24.6001	1	bear	458.0315
IH	1	DEER	481.6	2452.7	3466.2	317.7	331.7	710.6	458.736	458.672	458.863	0.191	14	6	4	2	3	0			429.5	2613.4	493.4	2418.1	562.8	2092.5	547.2	1906.0	550.1	1892.0	3		383	2109	2852	14.6003	1	deer	458.7004
AW	2	WATERFOWL	746.7	1168.9	3105.6	98.3	141.2	448.6	460.331	460.315	460.435	0.12	42	5	4	2	1	0			755.4	1169.5	756.1	1152.4	741.2	1152.6	731.1	1145.2	719.6	1143.8	4		748	1146	2837	42.5421	1	(water)fowl	460.3471
ER	1	TURKEY	469.9	1627.1	2580.2	63.7	93.6	657.6	461.461	461.421	461.542	0.121	94	1	6	1	3	1			532.3	1707.2	469.1	1624.9	467.5	1643.1	478.3	1688.0	482.5	1755.5	4		455	1486	1725	94.60031	1	turkey	461.4833
UW	1	DO	446.1	1816.6	2562.7	236.7	415.9	314.5	462.208	462.201	462.331	0.13	73	0	0	0	3	0			474.7	1679.3	500.8	1575.4	545.2	1355.0	559.5	1265.9	586.8	1233.1	4		424	1616	2441	73.0003	1	do	462.2138
AW	1	AROUND	719.1	1338.4	2036.2	105.8	141.9	1338.7	462.438	462.412	462.521	0.109	42	4	4	2	7	0			704.9	1333.5	749.5	1331.7	773.0	1330.7	759.1	1320.2	707.4	1314.6	6		766	1334	2293	42.44273	1	(a)round	462.4691
IH	1	DIDN'T	531.0	2114.0	3983.5	92.3	454.8	1457.5	467.455	467.438	467.488	0.05	1	4	4	2	3	3			523.7	2111.6	531.0	2114.0	541.8	2069.1	550.6	2011.1	556.7	1947.3	3		548	1849	2551	1.14233	1	didn't	467.4787
AO	1	STORY	557.1	1188.2	2398.4	40.5	143.1	212.9	469.692	469.649	469.779	0.13	64	6	4	2	3	1			523.7	1262.4	558.4	1179.0	562.9	1107.3	562.4	1143.4	558.1	1218.1	5		579	1176	2639	64.60031	1	story	469.7124
AE	1	ACTUALLY	614.9	1994.5	2596.3	53.4	124.8	446.9	470.446	470.409	470.52	0.111	3	1	6	1	0	4			602.4	1973.5	615.1	1992.4	606.8	1969.7	584.7	1968.3	564.7	1924.1	4		614	1997	2601	3.16105	1	actually	470.4406
AE	1	BAG	614.8	1848.2	2589.8	36.9	174.2	226.3	470.963	470.889	471.11	0.221	3	1	6	2	1	0			567.3	1867.6	621.3	1849.7	678.2	1884.7	678.1	1888.5	641.1	1966.5	4		642	1843	2636	3.1621	1	bag	470.9739
AA	1	ODD	856.6	1384.5	3359.7	70.5	225.5	433.7	473.686	473.606	473.845	0.239	5	1	4	2	0	0			852.5	1470.1	855.8	1369.5	863.6	1368.5	849.2	1443.7	700.5	1523.1	4		862	1380	3057	5.142	1	odd	473.7317
IY	1	MEETING	430.9	2230.6	2773.4	78.6	226.8	369.2	474.048	474.005	474.135	0.13	11	1	4	1	2	1			432.9	2200.2	431.0	2232.9	428.8	2226.2	428.7	2195.0	426.2	2105.5	4		435	2241	2820	11.1412	1	meeting	474.052
AO	1	MORNING	591.5	814.3	2028.4	110.3	254.8	1159.7	475.676	475.646	475.736	0.09	64	6	4	2	2	4			585.5	896.6	592.9	816.5	621.1	879.9	647.9	974.1	630.1	1074.5	6		618	902	2255	54.6002	1	morning	475.6919
AH	1	HUNT	725.3	1164.1	2183.2	166.8	138.7	219.1	476.012	475.965	476.105	0.14	6	4	4	2	0	3			715.4	1162.5	726.2	1167.3	731.5	1221.3	719.6	1341.4	627.5	1461.5	6		635	1113	2174	6.44203	1	hunt	476.0178
EH	1	SET	609.2	1714.2	3881.0	118.1	432.1	1025.6	478.698	478.675	478.745	0.07	2	1	4	1	3	0			587.9	1829.0	610.9	1706.3	612.4	1686.1	600.6	1655.7	579.8	1638.3	3		607	1559	2641	2.1413	1	set	478.7049
AH	1	UP	671.3	1411.3	2708.4	52.4	127.9	225.5	478.805	478.775	478.865	0.09	6	1	1	1	0	0			632.9	1451.6	675.6	1402.7	690.0	1349.8	671.8	1290.4	626.7	1226.9	4		696	1345	2705	6.111	1	up	478.8189
AO	1	FOUR	489.0	751.9	2638.4	115.8	194.5	456.9	479.231	479.194	479.304	0.11	64	6	4	2	1	0			513.4	705.2	487.2	757.8	493.2	841.3	511.2	921.3	540.5	1028.3	5		495	840	2499	64.6001	1	four	479.2485
AH	1	HUNTERS	732.3	1163.1	2049.0	110.7	92.6	462.8	479.488	479.464	479.535	0.071	6	4	4	2	0	4			726.0	1143.5	732.2	1165.7	722.7	1211.5	707.7	1298.2	668.9	1366.9	5		737	1160	2060	6.44204	1	hunters	479.4879
AH	1	HUNDRED	760.3	1243.7	1814.5	112.3	172.9	1034.9	480.214	480.194	480.254	0.06	6	4	4	2	0	4			766.6	1187.3	759.0	1251.9	739.6	1328.7	714.5	1389.2	663.8	1447.9	6		778	1271	2981	6.44203	1	hundred	480.2138
IH	1	FIFTY	477.7	1754.6	2534.4	38.8	299.5	116.0	480.521	480.494	480.575	0.081	1	3	2	1	1	4			465.2	1731.9	478.5	1756.8	495.5	1771.1	522.2	1746.6	520.9	1706.0	6		499	1749	2592	1.32114	1	fifty	480.542
AA	1	APART	642.3	1108.2	2520.5	37.5	64.5	157.7	481.171	481.135	481.244	0.109	44	6	4	2	1	3			628.7	1081.6	644.3	1112.1	661.8	1169.4	662.4	1263.8	647.8	1347.9	5		658	1146	2463	44.6001	1	(a)part	481.1847
EH	1	THEN	768.3	1807.5	3707.7	189.1	194.4	849.0	481.95	481.923	482.003	0.08	2	4	4	2	3	0			765.9	1806.0	769.0	1810.1	781.4	1827.5	789.0	1821.1	776.5	1786.0	3		737	1721	2786	2.4423	1	then	481.9517
AW	1	ABOUT	679.9	1241.4	2829.2	92.1	162.6	253.0	482.151	482.132	482.222	0.09	42	1	4	1	1	0			679.9	1241.4	704.3	1270.2	705.1	1283.7	706.6	1288.8	701.8	1315.1	4		698	1258	2807	42.1411	1	(a)bout	482.175
AY	1	MILE	781.7	1362.6	2885.0	55.0	150.7	1514.6	482.411	482.392	482.523	0.131	41	5	4	2	2	0		s	777.5	1240.4	778.7	1314.4	780.9	1379.5	772.8	1399.5	765.2	1359.9	5		778	1266	2787	41.5422	1	mile	482.4223
AE	1	HALF	760.9	1785.9	2851.2	29.7	108.4	317.8	482.762	482.732	482.823	0.091	33	3	2	1	0	0			760.3	1814.9	760.7	1780.0	760.4	1745.2	757.2	1691.8	709.1	1607.0	4		765	1814	2811	3.321	1	half	482.7505
EH	1	SEVEN	622.7	1596.7	3343.9	29.5	385.7	552.7	484.773	484.747	484.826	0.079	2	3	2	2	3	1			597.8	1581.7	627.8	1597.8	654.5	1602.5	670.3	1590.3	661.4	1538.8	4		678	1618	3201	2.32231	1	seven	484.7973
UH	1	PUSHED	457.0	1165.5	2569.3	96.8	71.3	185.5	485.633	485.616	485.666	0.05	7	3	5	1	1	3			458.4	1124.6	457.0	1165.5	460.8	1216.3	463.1	1256.4	471.7	1313.7	5		465	1224	2541	7.3421	1	pushed	485.6406
AO	1	ALL	687.5	1262.6	2655.5	86.5	397.4	411.5	486.074	486.057	486.107	0.05	53	5	4	2	0	0			672.3	1345.4	687.5	1262.6	702.4	1171.8	708.4	1171.6	712.4	1195.2	5		721	1163	3096	53.542	1	all	486.1112
AO	1	SORTA	510.3	1098.8	2223.5	76.6	350.9	483.8	487.721	487.704	487.754	0.05	64	6	4	2	3	4			481.3	1074.6	510.3	1098.8	537.0	1149.1	542.2	1164.1	538.1	1185.1	6		541	1139	2220	54.60031	1	sorta	487.7352
UH	1	PUSH	494.9	1174.8	2654.6	103.3	104.1	122.4	488.004	487.984	488.044	0.06	7	3	5	1	1	0			490.8	1096.6	495.8	1185.1	507.4	1288.1	514.9	1409.6	498.8	1515.0	5		484	1130	2660	7.3511	1	push	487.9995
AE	1	ANIMALS	615.6	2026.9	2739.6	149.4	167.0	207.3	488.213	488.173	488.293	0.12	39	4	4	2	0	2			536.0	2039.9	622.5	2022.7	645.6	1969.7	686.7	1864.8	711.7	1774.0	5		650	1946	2728	3.44202	1	animals	488.2388
EY	1	MAY	563.4	1932.9	2543.2	113.0	249.6	611.5	490.845	490.822	490.901	0.079	22	0	0	0	2	0			562.0	1897.3	562.0	1943.2	551.8	1950.8	540.3	1979.2	540.6	1963.9	5		561	1859	2365	22.0002	1	may	490.8337
IY	1	AGREE	399.3	1915.8	2639.6	133.8	206.4	221.2	491.298	491.261	491.371	0.11	12	0	0	0	8	0			378.0	1847.8	402.1	1918.6	424.6	1940.2	447.1	1849.6	478.7	1607.6	5		436	1949	2634	12.0008	1	(a)gree	491.3032
AE	1	ANIMAL	640.0	2017.2	2764.6	108.3	159.1	377.1	495.506	495.476	495.567	0.091	39	4	4	2	0	2			643.3	2046.6	641.3	2011.3	669.9	1972.5	708.4	1898.4	723.5	1783.3	5		622	2047	2902	3.44202	1	animal	495.5049
AO	1	MORNING	598.3	819.9	2098.9	31.1	643.6	807.0	497.156	497.113	497.242	0.129	64	6	4	2	2	4			577.7	945.2	598.3	822.6	622.6	790.5	648.7	817.5	649.4	950.0	6		725	820	2457	54.6002	1	morning	497.2007
EY	1	THEY	547.4	1968.5	2675.2	49.5	176.0	175.0	497.514	497.502	497.632	0.13	22	0	0	0	3	0			538.1	2049.9	535.1	2073.2	526.0	2101.2	497.6	2127.0	513.5	2137.2	4		537	2006	2513	22.0003	1	they	497.5198
EH	1	BEAR	563.2	1961.3	2558.8	35.8	83.0	333.4	498.406	498.372	498.473	0.101	24	6	4	2	1	0			557.8	1974.8	563.6	1959.7	574.4	1929.3	587.8	1887.3	589.8	1839.4	4		557	1951	2506	24.6001	1	bear	498.3984
EH	1	DEN	615.1	1863.7	2788.4	38.3	101.8	148.2	499.146	499.093	499.253	0.16	2	4	4	2	3	0			497.9	1901.1	628.3	1858.6	715.7	1763.3	731.3	1715.2	726.2	1727.3	4		731	1715	2828	2.4423	1	den	499.1915
AY	1	I	821.4	1782.0	2601.8	66.6	123.7	298.6	500.535	500.49	500.62	0.13	41	0	0	0	0	0		s	801.4	1784.9	821.4	1782.0	784.3	1816.5	704.4	1853.9	586.6	1870.5	4		827	1786	2588	41.0006	1	I	500.5386
AH	1	COMING	740.7	1286.2	2537.9	99.0	453.1	564.5	501.646	501.62	501.699	0.079	6	4	1	2	6	1			696.9	1271.6	750.4	1285.9	778.0	1310.0	754.8	1282.0	702.9	1254.5	5		789	1338	2571	6.412	1	coming	501.6565
ER	1	THIRTY	482.7	1717.7	2279.8	60.2	125.0	2091.6	502.844	502.807	502.918	0.111	94	1	4	2	3	1			479.1	1686.6	483.1	1719.6	480.1	1717.7	470.6	1737.2	467.7	1743.2	4		464	1395	1837	94.60031	1	thirty	502.8679
AE	1	BLACK	749.5	1757.0	2682.5	85.6	95.2	169.2	505.381	505.348	505.448	0.1	3	1	6	1	8	0			752.6	1728.2	749.4	1760.9	727.5	1769.5	663.3	1810.3	628.6	1838.2	4		742	1752	2602	3.1618	1	black	505.3842
